time,open,high,low,close,MA,Volume,Volume MA
1574128800,1.4719,1.4729,1.47,1.4705,1.46834444444444,489,527
1574143200,1.4703,1.4709,1.4676,1.4677,1.4685666666666624,547,528.6
1574157600,1.4676,1.4682,1.4634,1.4642,1.4682888888888845,548,528.6
1574172000,1.464,1.4659,1.4632,1.4643,1.4678555555555513,564,528.4
1574186400,1.4641,1.4651,1.464,1.4643,1.4674777777777737,497,524.5
1574200800,1.4642,1.4681,1.4637,1.4674,1.467211111111107,514,521.85
1574215200,1.4672,1.4674,1.4656,1.4671,1.4673333333333292,513,523
1574229600,1.4669,1.4701,1.4655,1.468,1.4672777777777735,561,524.75
1574244000,1.4678,1.4687,1.4668,1.4678,1.4668111111111068,539,524.7
1574258400,1.4676,1.4719,1.466,1.4715,1.466922222222218,526,523.45
1574272800,1.4713,1.4725,1.4699,1.4699,1.4671666666666625,533,521.7
1574287200,1.4695,1.4733,1.4695,1.4729,1.4681333333333293,461,517.25
1574301600,1.4727,1.4729,1.47,1.4707,1.4688444444444402,557,521.05
1574316000,1.4706,1.4716,1.4687,1.4696,1.4694333333333292,553,526.65
1574330400,1.4695,1.4697,1.4674,1.4695,1.4696666666666625,556,527.4
1574344800,1.4693,1.4727,1.4691,1.4726,1.4702777777777736,569,528.8
1574359200,1.4725,1.4739,1.4724,1.4731,1.4708444444444404,466,525.55
1574373600,1.4731,1.4735,1.4712,1.4718,1.4712888888888846,516,524.5
1574388000,1.4716,1.4734,1.4716,1.4734,1.4714999999999958,491,525.8
1574402400,1.4733,1.4736,1.4697,1.4722,1.4717555555555513,539,526.95
1574416800,1.472,1.4739,1.4713,1.4717,1.471622222222218,557,530.35
1574431200,1.4716,1.4746,1.4714,1.4743,1.472022222222218,557,530.85
1574445600,1.4741,1.4744,1.4731,1.4733,1.472433333333329,475,527.2
1574632800,1.4722,1.4732,1.4705,1.4709,1.4725888888888847,540,526
1574647200,1.4707,1.4718,1.4703,1.4711,1.472422222222218,540,528.15
1574661600,1.4709,1.4734,1.4708,1.4728,1.4723888888888848,536,529.25
1574676000,1.4726,1.4757,1.4719,1.4743,1.4726666666666626,532,530.2
1574690400,1.4741,1.4773,1.4741,1.4766,1.473022222222218,552,529.75
1574704800,1.4764,1.4767,1.4748,1.4753,1.4733666666666627,497,527.65
1574719200,1.4747,1.4765,1.4735,1.4752,1.4737555555555515,520,527.35
1574733600,1.475,1.4761,1.4738,1.4741,1.4737333333333291,548,528.1
1574748000,1.474,1.4771,1.4716,1.4749,1.4739111111111067,566,533.35
1574762400,1.4746,1.4758,1.4735,1.4747,1.474333333333329,551,533.05
1574776800,1.4745,1.4764,1.4726,1.4732,1.4745666666666624,550,532.9
1574791200,1.473,1.4737,1.4724,1.4731,1.474599999999996,508,530.5
1574805600,1.4728,1.4741,1.4724,1.4732,1.4744777777777736,530,528.55
1574820000,1.4729,1.4765,1.4721,1.4759,1.4743999999999957,536,532.05
1574834400,1.4756,1.4761,1.4734,1.4739,1.47424444444444,558,534.15
1574848800,1.4736,1.4745,1.4726,1.4738,1.4740888888888846,545,536.85
1574863200,1.4736,1.4758,1.4734,1.4754,1.474233333333329,556,537.7
1574877600,1.4752,1.4761,1.4743,1.4758,1.4743333333333288,492,534.45
1574892000,1.4752,1.479,1.4748,1.4769,1.4745777777777733,545,533.85
1574906400,1.4766,1.4787,1.4766,1.4779,1.4750999999999954,512,535.7
1574920800,1.4776,1.4787,1.477,1.4781,1.475655555555551,540,535.7
1574935200,1.4781,1.4786,1.4762,1.4769,1.476066666666662,515,534.45
1574949600,1.4767,1.4783,1.4765,1.4779,1.4762888888888843,465,530.9
1574964000,1.4777,1.478,1.4767,1.477,1.4766333333333288,450,526.8
1574978400,1.4771,1.4783,1.4761,1.4776,1.4770555555555511,534,525.9
1574992800,1.4774,1.4781,1.475,1.4758,1.4770999999999956,536,527.85
1575007200,1.4756,1.4762,1.4745,1.4754,1.4770555555555511,487,526.2
1575021600,1.4751,1.4784,1.4747,1.4784,1.4772222222222178,537,525.65
1575036000,1.4782,1.4803,1.4774,1.4783,1.4772666666666623,553,525
1575050400,1.4781,1.4787,1.4767,1.4783,1.4772888888888844,448,519.85
1575237600,1.4768,1.4787,1.4759,1.4764,1.4772333333333287,510,517.85
1575252000,1.4761,1.4766,1.475,1.4755,1.476966666666662,531,519
1575266400,1.4754,1.4762,1.4729,1.4736,1.4765888888888845,544,519.7
1575280800,1.4734,1.4739,1.4712,1.4716,1.4759222222222177,535,519.65
1575295200,1.4715,1.4718,1.4655,1.467,1.47494444444444,566,520.05
1575309600,1.4668,1.467,1.4646,1.4664,1.4739444444444398,506,518.1
1575324000,1.4663,1.4671,1.4648,1.4667,1.47264444444444,517,516.15
1575338400,1.4665,1.4669,1.4601,1.4608,1.4706999999999957,534,518.25
1575352800,1.4607,1.4622,1.4571,1.4577,1.4684111111111067,554,518.7
1575367200,1.4574,1.4626,1.457,1.4623,1.46684444444444,561,521.15
1575381600,1.4622,1.4628,1.4598,1.4614,1.4652777777777735,549,521.6
1575396000,1.4611,1.4618,1.4598,1.46,1.463766666666662,481,519.9
1575410400,1.4599,1.4638,1.4587,1.4625,1.462755555555551,535,523.4
1575424800,1.462,1.4658,1.4619,1.4655,1.4625888888888843,549,528.35
1575439200,1.4653,1.4675,1.4636,1.4645,1.4623777777777731,565,529.9
1575453600,1.464,1.4652,1.4605,1.4607,1.4617111111111065,550,530.6
1575468000,1.4605,1.4617,1.4584,1.4592,1.4615333333333287,565,534.5
1575482400,1.4589,1.46,1.4588,1.4599,1.4617777777777734,497,532.5
1575496800,1.4594,1.4632,1.4585,1.4603,1.4615555555555513,548,532.25
1575511200,1.4601,1.4628,1.4596,1.4617,1.4615888888888844,518,535.75
1575525600,1.4616,1.4637,1.46,1.4632,1.46194444444444,531,536.8
1575540000,1.463,1.4653,1.4628,1.4651,1.462233333333329,530,536.75
1575554400,1.465,1.4658,1.4624,1.4628,1.4619333333333289,547,536.9
1575568800,1.4626,1.4639,1.4622,1.4634,1.4618111111111067,488,534.55
1575583200,1.4629,1.4638,1.4617,1.4623,1.4619888888888846,513,531.9
1575597600,1.4621,1.4626,1.4609,1.4618,1.4622777777777733,520,532.6
1575612000,1.4614,1.4618,1.4602,1.4606,1.4623555555555512,539,533.7
1575626400,1.4603,1.4632,1.4582,1.4609,1.4624222222222178,496,531.8
1575640800,1.4606,1.4652,1.4603,1.4617,1.4624222222222178,554,531.8
1575655200,1.4615,1.4627,1.4608,1.4608,1.4621555555555512,461,526.8
1575842400,1.4636,1.4639,1.4621,1.4632,1.4619444444444403,490,523.85
1575856800,1.4631,1.464,1.4626,1.4632,1.4619888888888846,516,525.6
1575871200,1.463,1.4658,1.4626,1.465,1.4621666666666624,538,525.75
1575885600,1.4647,1.466,1.4641,1.4647,1.4624333333333288,517,524.15
1575900000,1.4645,1.4653,1.4625,1.4638,1.462655555555551,554,523.6
1575914400,1.4636,1.4658,1.4629,1.4655,1.4631999999999956,489,520.55
1575928800,1.4653,1.4661,1.464,1.4643,1.4635777777777732,526,518.6
1575943200,1.4641,1.4655,1.4623,1.4652,1.4639666666666622,514,519.45
1575957600,1.465,1.468,1.4638,1.4673,1.4646888888888843,538,518.95
1575972000,1.4672,1.4702,1.4668,1.4681,1.4652333333333287,539,520
1575986400,1.468,1.4689,1.4669,1.468,1.4657666666666622,536,520.25
1576000800,1.4678,1.4683,1.4667,1.4682,1.4661222222222174,504,518.95
1576015200,1.4681,1.4693,1.467,1.4672,1.4663999999999955,539,518.55
1576029600,1.4668,1.4689,1.4663,1.4666,1.4667111111111066,532,520.75
1576044000,1.4664,1.4668,1.4635,1.4639,1.4665333333333288,537,521.95
1576058400,1.4637,1.4639,1.4601,1.4609,1.4661555555555512,531,522.5
1576072800,1.4607,1.4609,1.4558,1.4566,1.4651999999999954,548,522.95
1576087200,1.4564,1.4572,1.4512,1.4538,1.4636999999999956,551,525.7
1576101600,1.4539,1.4559,1.4525,1.4525,1.4619666666666622,523,524.15
1576116000,1.4522,1.4532,1.4512,1.4531,1.4603111111111067,531,527.65
1576130400,1.4529,1.4536,1.4519,1.453,1.4586222222222178,516,528.95
1576144800,1.4528,1.4531,1.4498,1.4506,1.4567777777777733,536,529.95
1576159200,1.4504,1.4512,1.4472,1.4507,1.4550111111111066,547,530.4
1576173600,1.4505,1.4518,1.4465,1.4469,1.4531222222222178,565,532.8
1576188000,1.447,1.447,1.4409,1.4443,1.4512777777777734,571,533.65
1576202400,1.4439,1.4451,1.4429,1.4444,1.449922222222218,516,535
1576216800,1.4439,1.4463,1.443,1.4457,1.4490222222222178,576,537.5
1576231200,1.4455,1.448,1.4449,1.4477,1.4484888888888845,560,539.8
1576245600,1.4474,1.4567,1.4464,1.4561,1.4488222222222178,583,542.05
1576260000,1.456,1.4564,1.4538,1.4538,1.4489111111111064,521,541.15
1576447200,1.4523,1.4553,1.4517,1.4537,1.449255555555551,533,541
1576461600,1.4535,1.4554,1.452,1.4553,1.4497666666666622,536,542.6
1576476000,1.4551,1.4557,1.4528,1.4528,1.4504222222222178,562,543.75
1576490400,1.4526,1.4528,1.4495,1.4497,1.4510222222222178,510,542.65
1576504800,1.4495,1.452,1.4495,1.4512,1.4517777777777734,554,543.5
1576519200,1.451,1.4526,1.4505,1.4521,1.4524888888888845,504,542.15
1576533600,1.4522,1.4566,1.4518,1.4557,1.4533777777777734,554,542.45
1576548000,1.4555,1.4572,1.4549,1.4559,1.453355555555551,541,541.95
1576562400,1.4557,1.4608,1.4555,1.4598,1.4540222222222179,561,543.85
1576576800,1.4596,1.4617,1.4582,1.4614,1.4548777777777735,551,544.85
1576591200,1.4614,1.462,1.4581,1.4595,1.45534444444444,559,547
1576605600,1.4592,1.4606,1.4573,1.4593,1.4560666666666624,527,546.55
1576620000,1.4591,1.461,1.4582,1.4609,1.4573111111111068,514,544.9
1576634400,1.4606,1.4616,1.4594,1.4596,1.45824444444444,528,543.05
1576648800,1.4594,1.4619,1.4588,1.4599,1.459111111111107,534,541.2
1576663200,1.4597,1.4601,1.4576,1.4597,1.4595555555555515,545,542.65
1576677600,1.4595,1.4598,1.4566,1.4585,1.4598444444444403,548,541.25
1576692000,1.4583,1.4595,1.4582,1.4587,1.4597222222222181,508,538.65
1576706400,1.4586,1.4599,1.4538,1.4554,1.4590555555555516,544,536.7
1576720800,1.4551,1.4555,1.4529,1.4536,1.458399999999996,499,535.6
1576735200,1.4533,1.4554,1.4524,1.4544,1.4578555555555515,537,535.8
1576749600,1.4543,1.4572,1.4538,1.4569,1.4574111111111072,547,536.35
1576764000,1.4564,1.4571,1.4514,1.4527,1.4566444444444404,563,536.4
1576778400,1.4526,1.4528,1.4514,1.4522,1.4557888888888848,526,537.2
1576792800,1.4518,1.4526,1.4496,1.4496,1.4546666666666623,535,536.25
1576807200,1.4493,1.4519,1.4487,1.4513,1.4538666666666624,521,537.1
1576821600,1.451,1.4524,1.4496,1.4509,1.4529999999999956,544,536.6
1576836000,1.4506,1.451,1.4488,1.4491,1.4522999999999957,545,536.8
1576850400,1.4491,1.4496,1.4475,1.4488,1.4517666666666624,563,536.9
1576864800,1.4486,1.4496,1.4478,1.4486,1.4511222222222182,505,534.6
1577052000,1.4504,1.4508,1.4467,1.4472,1.4500444444444403,534,533.35
1577066400,1.4471,1.4486,1.4463,1.4479,1.449511111111107,529,533.45
1577080800,1.4477,1.4482,1.445,1.4456,1.4487777777777737,540,534.75
1577095200,1.4454,1.4463,1.443,1.4457,1.4483444444444402,511,533.9
1577109600,1.4453,1.4475,1.4446,1.4451,1.4476555555555515,522,533.3
1577124000,1.4449,1.4456,1.4438,1.4443,1.4469222222222182,503,531.2
1577138400,1.4442,1.4464,1.4427,1.4458,1.4465555555555514,526,530.1
1577152800,1.4456,1.4464,1.4445,1.4456,1.446199999999996,532,531.3
1577167200,1.4453,1.4457,1.444,1.4457,1.4458777777777736,545,531.35
1577181600,1.4455,1.4464,1.4446,1.4449,1.4456222222222181,535,533.15
1577196000,1.4447,1.4453,1.4426,1.4437,1.4451555555555513,526,532.6
1577210400,1.444,1.4449,1.4425,1.4435,1.444922222222218,500,530.25
1577224800,1.4444,1.4461,1.4434,1.4449,1.4448333333333292,203,512.25
1577239200,1.4449,1.4452,1.4442,1.4445,1.4447666666666625,229,497.4
1577253600,1.4443,1.4465,1.4439,1.4449,1.4448333333333292,137,477.5
1577268000,1.4454,1.4466,1.4444,1.4445,1.4446888888888847,121,457.5
1577282400,1.4446,1.4458,1.4439,1.4452,1.4446444444444404,120,436.3
1577296800,1.4446,1.4459,1.4429,1.4451,1.444577777777774,119,415
1577311200,1.4447,1.445,1.4432,1.4434,1.4444111111111073,411,407.4
1577325600,1.4432,1.4437,1.4428,1.4432,1.4443555555555516,394,401.85
1577340000,1.443,1.4436,1.4423,1.4436,1.4443666666666628,395,394.9
1577354400,1.4434,1.4445,1.4424,1.4426,1.4441111111111071,435,390.2
1577368800,1.4424,1.4428,1.4403,1.4408,1.4436999999999962,460,386.2
1577383200,1.4406,1.4409,1.4386,1.4395,1.4430999999999963,457,383.5
1577397600,1.4394,1.4404,1.4383,1.439,1.4424888888888852,493,382.05
1577412000,1.4387,1.4394,1.437,1.4381,1.4416999999999964,530,383.4
1577426400,1.4379,1.4392,1.4366,1.4369,1.4407888888888853,553,384.75
1577440800,1.4367,1.4369,1.4327,1.4342,1.4397666666666629,554,385.85
1577455200,1.434,1.4355,1.4311,1.4334,1.4386777777777742,556,386.4
1577469600,1.4332,1.4339,1.4308,1.431,1.4372777777777743,523,385.8
1577656800,1.4342,1.4342,1.4296,1.4302,1.4358999999999966,528,385.9
1577671200,1.43,1.4317,1.4284,1.4297,1.4346666666666632,559,388.85
1577685600,1.4295,1.4316,1.4291,1.4292,1.4335222222222188,555,406.45
1577700000,1.4289,1.43,1.428,1.4287,1.4323777777777744,509,420.45
1577714400,1.4285,1.4304,1.4272,1.4283,1.4312888888888855,553,441.25
1577728800,1.4281,1.4298,1.4277,1.4295,1.4304666666666632,507,460.55
1577743200,1.4293,1.4295,1.4269,1.4272,1.4296888888888857,516,480.35
1577757600,1.427,1.4283,1.4265,1.4269,1.4289666666666632,520,500.4
1577772000,1.4268,1.4274,1.4257,1.4262,1.42843333333333,531,506.4
1577786400,1.426,1.4267,1.4232,1.4234,1.4276777777777743,528,513.1
1577800800,1.4232,1.4244,1.4218,1.4233,1.4269666666666632,569,521.8
1577815200,1.4232,1.4255,1.4231,1.425,1.4264999999999963,450,522.55
1577829600,1.4246,1.4255,1.4185,1.4185,1.4253666666666631,115,505.3
1577844000,1.4185,1.425,1.4185,1.4197,1.4244111111111077,120,488.45
1577858400,1.4197,1.425,1.4194,1.425,1.4239111111111076,113,469.45
1577872800,1.425,1.425,1.4198,1.4199,1.4230999999999965,119,448.9
1577887200,1.4199,1.426,1.4196,1.426,1.4229999999999965,121,427.3
1577901600,1.424,1.4272,1.4234,1.4243,1.4227888888888856,167,407.95
1577916000,1.425,1.4271,1.4242,1.4252,1.4229888888888853,534,406.85
1577930400,1.425,1.4293,1.4244,1.428,1.4235111111111076,549,408.15
1577944800,1.4278,1.4293,1.4269,1.4289,1.423944444444441,557,409.6
1577959200,1.4286,1.4318,1.4284,1.429,1.4251111111111077,552,409.25
1577973600,1.4289,1.4327,1.4277,1.4319,1.426466666666663,572,410.1
1577988000,1.4315,1.4325,1.43,1.4305,1.4270777777777741,522,410.75
1578002400,1.4298,1.4338,1.4294,1.4337,1.4286111111111073,521,409.15
1578016800,1.4336,1.4369,1.4329,1.4365,1.4297777777777738,552,411.4
1578031200,1.4363,1.4415,1.4356,1.4415,1.4316888888888848,584,414.8
1578045600,1.4412,1.4426,1.4373,1.4396,1.4332888888888848,567,417.15
1578060000,1.4394,1.4398,1.4355,1.436,1.4341777777777738,535,417.35
1578074400,1.4358,1.4396,1.4358,1.4386,1.4352555555555515,498,415.85
1578261600,1.4402,1.442,1.4372,1.4409,1.4365777777777737,547,414.75
1578276000,1.4405,1.4414,1.4388,1.4414,1.4376333333333293,559,420.2
1578290400,1.4411,1.4422,1.4374,1.4376,1.438422222222218,562,442.55
1578304800,1.4373,1.4402,1.4369,1.4398,1.4390999999999958,568,464.95
1578319200,1.4396,1.4437,1.4396,1.4417,1.4396777777777734,537,486.15
1578333600,1.4416,1.4424,1.4399,1.4406,1.4395777777777736,494,504.9
1578348000,1.4407,1.4434,1.4399,1.4423,1.4398777777777734,530,525.35
1578362400,1.4421,1.4465,1.4408,1.4465,1.4410444444444401,545,544.25
1578376800,1.4462,1.4512,1.445,1.4506,1.4423777777777733,580,546.55
1578391200,1.4504,1.4564,1.4504,1.4563,1.4440888888888843,564,547.3
1578405600,1.4559,1.4576,1.4549,1.4557,1.4456777777777734,567,547.8
1578420000,1.4555,1.4572,1.455,1.4557,1.4476888888888846,522,546.3
1578434400,1.4547,1.4596,1.4547,1.4564,1.449533333333329,569,546.15
1578448800,1.4562,1.4565,1.4525,1.4555,1.4510666666666623,562,548.15
1578463200,1.4553,1.4555,1.4521,1.4549,1.4526555555555511,565,550.35
1578477600,1.4547,1.4579,1.4546,1.4559,1.4541666666666622,575,551.5
1578492000,1.4557,1.4598,1.4533,1.4541,1.4550111111111066,567,550.65
1578506400,1.454,1.4565,1.454,1.4563,1.4556444444444399,531,548.85
1578520800,1.4561,1.4569,1.4531,1.4545,1.4554444444444399,538,549
1578535200,1.4543,1.456,1.4541,1.4542,1.4552777777777732,529,550.55
1578549600,1.454,1.4587,1.4535,1.458,1.4555333333333287,552,550.8
1578564000,1.4578,1.4585,1.4558,1.4565,1.4555444444444396,573,551.5
1578578400,1.4564,1.4595,1.4564,1.4593,1.455966666666662,535,550.15
1578592800,1.459,1.4594,1.4577,1.4578,1.456288888888884,484,545.95
1578607200,1.4577,1.4594,1.4553,1.4586,1.456588888888884,534,545.8
1578621600,1.4584,1.4589,1.4529,1.4536,1.4565333333333284,540,548.1
1578636000,1.4533,1.4553,1.4526,1.454,1.456277777777773,494,546.3
1578650400,1.4538,1.4547,1.4508,1.4535,1.456166666666662,555,546.8
1578664800,1.4532,1.4539,1.4466,1.4478,1.4554555555555506,578,546.7
1578679200,1.4477,1.4493,1.4466,1.4489,1.4544444444444395,521,544.55
1578866400,1.4494,1.4499,1.4461,1.4465,1.4533333333333285,490,540.7
1578880800,1.4465,1.4472,1.4448,1.4455,1.4517999999999949,527,540.95
1578895200,1.4453,1.448,1.445,1.448,1.450711111111106,496,537.3
1578909600,1.4477,1.4501,1.4472,1.4475,1.4494777777777728,558,537.1
1578924000,1.4473,1.4501,1.4454,1.4465,1.4486888888888838,561,536.9
1578938400,1.4463,1.4486,1.4457,1.4484,1.4480666666666617,513,533.8
1578952800,1.4481,1.4522,1.4472,1.4513,1.4478222222222172,528,531.85
1578967200,1.4511,1.4515,1.4479,1.45,1.4480666666666617,550,532.8
1578981600,1.4496,1.4509,1.4471,1.449,1.448077777777773,573,534.55
1578996000,1.4488,1.4503,1.4478,1.4488,1.4483333333333286,564,536.3
1579010400,1.4486,1.4497,1.4471,1.4481,1.4486222222222174,564,536.9
1579024800,1.4478,1.4495,1.4476,1.4482,1.4486444444444397,517,534.1
1579039200,1.4483,1.4507,1.448,1.4492,1.4488333333333285,519,533.3
1579053600,1.4492,1.4504,1.4487,1.4495,1.449166666666662,532,535.7
1579068000,1.4493,1.4527,1.4487,1.4518,1.4495444444444396,552,536.6
1579082400,1.4515,1.4537,1.4495,1.4522,1.4496444444444396,571,538.15
1579096800,1.452,1.4521,1.4455,1.447,1.4493111111111066,561,541.5
1579111200,1.4468,1.4493,1.4466,1.4477,1.449166666666662,505,539
1579125600,1.4481,1.4485,1.4451,1.447,1.448966666666662,524,536.3
1579140000,1.4467,1.4485,1.4465,1.4478,1.4489333333333285,511,535.8
1579154400,1.4475,1.4486,1.4448,1.4449,1.448566666666662,546,538.6
1579168800,1.4448,1.4454,1.4421,1.4445,1.4480444444444398,562,540.35
1579183200,1.4443,1.4514,1.4434,1.4506,1.448166666666662,572,544.15
1579197600,1.4505,1.4514,1.4487,1.4498,1.4479444444444398,519,542.2
1579212000,1.4494,1.4525,1.4484,1.4507,1.4477777777777732,507,539.5
1579226400,1.4505,1.4509,1.448,1.4496,1.448066666666662,526,540.15
1579240800,1.4494,1.4501,1.4467,1.4474,1.4480333333333286,552,541.35
1579255200,1.4472,1.4518,1.4469,1.4516,1.4485444444444395,563,542
1579269600,1.4514,1.4549,1.4504,1.4536,1.4491888888888842,561,541.4
1579284000,1.4534,1.455,1.4531,1.4547,1.4502777777777731,480,537.2
1579471200,1.4548,1.4548,1.4525,1.4531,1.4512333333333287,531,535.55
1579485600,1.4528,1.4533,1.4517,1.4522,1.4514111111111065,505,534.95
1579500000,1.4519,1.456,1.451,1.4553,1.4520222222222177,554,536.7
1579514400,1.455,1.4577,1.455,1.4573,1.4527555555555507,531,536.65
1579528800,1.457,1.4585,1.4546,1.4554,1.4533999999999951,519,535
1579543200,1.4551,1.4559,1.4537,1.4548,1.4542222222222174,473,530.1
1579557600,1.4547,1.4581,1.4532,1.4575,1.4548777777777728,515,527.8
1579572000,1.4573,1.4589,1.4556,1.4574,1.455299999999995,530,529.05
1579586400,1.4571,1.4607,1.4561,1.4585,1.455722222222217,563,531
1579600800,1.4584,1.4589,1.4544,1.4562,1.4560666666666615,566,533.75
1579615200,1.4554,1.4597,1.4551,1.4593,1.4568555555555502,553,534.1
1579629600,1.4591,1.4612,1.4587,1.4607,1.4574555555555504,523,532.15
1579644000,1.4607,1.4645,1.4597,1.4634,1.4581333333333282,496,528.35
1579658400,1.4633,1.4635,1.4605,1.4614,1.458799999999995,539,529.35
1579672800,1.4612,1.4633,1.4607,1.461,1.4594888888888837,550,531.5
1579687200,1.4608,1.4612,1.4583,1.46,1.4597666666666615,548,532.6
1579701600,1.4597,1.4632,1.4584,1.4622,1.4602999999999948,568,533.4
1579716000,1.4619,1.4624,1.4604,1.4611,1.4605888888888838,497,530.1
1579730400,1.4609,1.4619,1.4536,1.4551,1.4604666666666617,520,528.05
1579744800,1.4548,1.4579,1.4535,1.4574,1.4602555555555508,549,531.5
1579759200,1.4573,1.4582,1.4537,1.4552,1.4596444444444396,564,533.15
1579773600,1.455,1.4564,1.4543,1.4562,1.4588444444444397,531,534.45
1579788000,1.4561,1.464,1.4555,1.4619,1.4588999999999952,575,535.5
1579802400,1.4617,1.4623,1.4597,1.4599,1.458777777777773,515,534.7
1579816800,1.4604,1.4622,1.4593,1.4609,1.458877777777773,532,535.35
1579831200,1.4609,1.4616,1.4594,1.4604,1.458677777777773,524,537.9
1579845600,1.4603,1.4622,1.4582,1.4622,1.4587999999999952,560,540.15
1579860000,1.462,1.463,1.4594,1.4608,1.4594333333333287,558,541.55
1579874400,1.4607,1.4665,1.4601,1.4653,1.4603111111111065,559,541.35
1579888800,1.4652,1.4665,1.4643,1.4647,1.461366666666662,532,539.65
1580076000,1.4675,1.4701,1.4663,1.4684,1.4627222222222176,558,539.9
1580090400,1.4682,1.4701,1.4682,1.469,1.4635111111111063,545,541
1580104800,1.4687,1.4766,1.4687,1.4755,1.4652444444444397,563,544.35
1580119200,1.4753,1.478,1.4753,1.4764,1.4669666666666616,574,546.1
1580133600,1.4762,1.4807,1.4758,1.4791,1.4690444444444397,573,547.25
1580148000,1.4789,1.4797,1.4781,1.479,1.4709111111111064,532,546.45
1580162400,1.4786,1.4816,1.4783,1.4808,1.4731333333333287,522,544.15
1580176800,1.4805,1.4817,1.4778,1.4783,1.474577777777773,558,547.2
1580191200,1.4781,1.484,1.478,1.4818,1.476477777777773,563,549.35
1580205600,1.4817,1.4833,1.4792,1.4803,1.4777999999999953,560,549.9
1580220000,1.4801,1.482,1.4794,1.4816,1.4791999999999952,524,547.9
1580234400,1.4815,1.4818,1.4781,1.4784,1.4795222222222175,518,547.25
1580248800,1.4785,1.4801,1.4764,1.4781,1.4797111111111063,542,545.6
1580263200,1.4781,1.4786,1.4752,1.4767,1.4794444444444397,557,547.7
1580277600,1.4765,1.4809,1.4765,1.4806,1.4796222222222173,554,548.8
1580292000,1.4804,1.4827,1.4799,1.4825,1.479811111111106,553,550.25
1580306400,1.4823,1.4843,1.4812,1.4817,1.480188888888884,550,549.75
1580320800,1.4816,1.4831,1.4784,1.4806,1.4800555555555506,550,549.35
1580335200,1.4798,1.4839,1.4798,1.4827,1.4803222222222172,534,548.1
1580349600,1.4825,1.4853,1.482,1.4841,1.4805999999999948,564,549.7
1580364000,1.4838,1.4874,1.4831,1.4853,1.4813666666666616,580,550.8
1580378400,1.4851,1.489,1.4848,1.4883,1.4824999999999946,570,552.05
1580392800,1.488,1.4921,1.4879,1.4908,1.4840666666666613,563,552.05
1580407200,1.4907,1.4908,1.4868,1.4877,1.4848555555555503,461,546.4
1580421600,1.4874,1.4909,1.4857,1.4891,1.4855888888888835,543,544.9
1580436000,1.4889,1.4901,1.4868,1.4878,1.4862666666666613,560,546.3
1580450400,1.4876,1.4958,1.4876,1.4949,1.4878555555555504,557,548.05
1580464800,1.4946,1.4962,1.4913,1.4916,1.4888444444444393,567,548.5
1580479200,1.4915,1.4951,1.4909,1.493,1.4898333333333285,580,549.35
1580493600,1.4927,1.4954,1.4926,1.4944,1.4908444444444395,558,549.25
1580680800,1.4951,1.4958,1.4912,1.4924,1.491299999999995,558,550.95
1580695200,1.4925,1.4957,1.4912,1.4917,1.4913999999999952,553,552.7
1580709600,1.4915,1.4954,1.4907,1.4929,1.4919777777777727,566,553.9
1580724000,1.4927,1.4946,1.4913,1.4932,1.4924333333333284,549,553.5
1580738400,1.493,1.4959,1.4909,1.495,1.4932333333333283,567,554.15
1580752800,1.4948,1.4952,1.4938,1.494,1.4931333333333283,494,551.2
1580767200,1.4939,1.497,1.4931,1.4934,1.4933333333333283,507,549.05
1580781600,1.4936,1.496,1.487,1.4889,1.4928777777777729,570,550.05
1580796000,1.4886,1.4908,1.485,1.4904,1.4924333333333284,564,551.55
1580810400,1.4902,1.491,1.4869,1.4877,1.491911111111106,569,551.8
1580824800,1.4874,1.4876,1.4837,1.4844,1.491099999999995,557,550.65
1580839200,1.4837,1.485,1.483,1.484,1.490111111111106,503,547.3
1580853600,1.4835,1.4869,1.4824,1.4827,1.4889444444444395,542,546.25
1580868000,1.4824,1.485,1.4822,1.4843,1.4877555555555506,533,549.85
1580882400,1.484,1.4844,1.4759,1.4767,1.485833333333328,559,550.65
1580896800,1.4764,1.4804,1.4763,1.4769,1.4839999999999949,564,550.85
1580911200,1.4767,1.483,1.4764,1.4825,1.4832888888888838,551,550.55
1580925600,1.4822,1.4829,1.4816,1.482,1.4823555555555505,504,547.4
1580940000,1.4818,1.4822,1.4784,1.4804,1.4815444444444392,510,543.9
1580954400,1.4804,1.4818,1.4779,1.4792,1.4809666666666614,562,544.1
1580968800,1.4789,1.4838,1.4786,1.4831,1.4808666666666614,567,544.55
1580983200,1.4829,1.4831,1.4793,1.4802,1.4805888888888838,555,544.65
1580997600,1.4801,1.4855,1.4801,1.4839,1.4805444444444396,547,543.7
1581012000,1.4839,1.4863,1.4834,1.4853,1.481499999999995,501,541.3
1581026400,1.4855,1.4893,1.4843,1.4886,1.4827999999999948,509,538.4
1581040800,1.4882,1.4896,1.4871,1.4885,1.4834666666666616,523,539.85
1581055200,1.4882,1.496,1.4868,1.496,1.4850222222222174,570,543
1581069600,1.4959,1.4986,1.4951,1.4979,1.4869666666666617,563,542.65
1581084000,1.4978,1.5006,1.4947,1.4972,1.4889666666666619,555,542.2
1581098400,1.4974,1.4982,1.4966,1.498,1.4906222222222172,527,540.1
1581285600,1.4984,1.49968,1.4944,1.4947,1.4922333333333284,539,539.2
1581300000,1.49488,1.49514,1.4909,1.49169,1.4930988888888839,537,540.9
